"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
Vwa1,0.0511420268399274,0.0376191278348746,-0.0518291082697512,0.00103157972583869,-0.0562512238748497,-0.0382314698530182,0.0577617697054511,0.00729095165422338,-0.0345179655535075,0.0092188948169795,0.00414889755364316,0.0255519552721309,-0.00962615635112761,-0.0241930258080871,-0.0118729346330189,0.00529018352495202,-0.0126787142830707,-0.0399163903186835,-0.0379038948942445,0.0345633020001889,-9.44676464178451e-05,0.00364387719956235,0.0358660346928215,0.0137324971131243,-0.01925496942523,0.0185284147602865,0.0167885520173891,0.00126947902384186,-0.010078431263004,-0.0021832731578127,0.00663273161624765,-0.00026076828377247,0.00459364262312766,-0.000204206749842537,-0.0381135246575721,0.00488538265485385,0.00673991152460059,0.0148334224230283,-0.00717543393511659,0.0146985260972353,0.000202538223791016,0.016543788812287,-0.010519702233623,-0.0299430746619705,0.0250503692606451,-0.0208904620912863,-0.0215957497724902,0.0252741842507082,0.0033679619049476,0.00961083800671527
Cdc20,0.00829197043218813,-0.00648686565977076,-0.000379674070833575,0.00776186547168391,-0.00787314775873588,-0.0144966071421059,-0.0373730299712318,-0.000364820444847318,-0.0589529086246674,0.0386213000195998,0.0257217847724749,-0.0460130801753929,0.0314229000623953,0.00389990433776913,0.00583922510532236,-0.0248696807203267,0.0131143767662638,-0.00606097946466966,0.00470629604253383,0.0426780109048713,-0.0360308703108747,0.00348917122180977,-0.0191803400177196,0.0439262506643231,-0.0474397635979675,-0.0789175356851938,0.0983582053868321,-0.112910593879835,0.0679227062128429,0.0500957912794878,0.0187617538108821,0.0379218077725225,-0.0458694087969973,-0.0265415449638933,-0.0154047276850093,0.0126527566017848,-0.0373836808922939,0.0434409817134013,0.039065939960088,0.00126082781331282,-0.0401069411150774,-0.0470801210300265,0.0215268398564236,0.0276330891458097,0.00329999149570233,-0.00724878697412702,-0.00184345300451258,-0.0240895727975582,-0.0803108892005875,-0.0143328020742839
Tubb4a,-0.0128102003051541,-0.00367686512900341,-0.0463982533184507,0.0041977562154165,0.0918578762990152,-0.00949979419511193,0.0282199382471209,0.00940650476604795,-0.0351493452642931,0.0199903845657137,0.0325545650057148,-0.00246800200753836,-0.012387242631161,-0.0295738789594794,-0.0207916584071743,-0.0194664554875242,0.00533754175982167,0.00861773664781185,-0.00845631929183653,0.0210123392603848,0.00866226283912072,-0.015716851009298,-0.00936766394614598,-0.013247034465874,0.0263102327399693,-0.0116788141185156,-0.0267228457893964,0.00450046051815547,-0.0057806567307576,0.0250050942688155,0.0258848775549993,-0.0243136960392233,0.00362491044125871,0.000968767801795564,-0.0145627840663961,-0.00668336858395696,-0.0130550834700239,0.012963884151905,0.0398337015223091,0.00995538622004398,0.0102788202525947,-0.0269157562528805,-0.0050869142622141,-0.0365291231240319,0.0143502701400986,-0.0202940438070038,0.0127712154260005,-0.0104848277404841,-0.0214904900488501,-0.0186046516321124
Hmgb2,0.000507106866960468,-0.00656724246318608,0.000723861317292635,0.0175089963824589,-0.0149925942848351,0.0051439707274364,-0.0438771173152381,-0.0759950986988299,-0.0616340759057313,0.0147166013964954,0.0476066613809967,0.00894803271172967,0.00688303563528946,-0.0117479693591652,0.0312559215065934,0.0561215576566717,-0.0305556430101144,0.0293749668742261,-0.0458823025938557,-0.0762684027570905,-0.00622676869454906,-0.00213573226774726,0.0169912881378638,-0.0243281270281125,0.0152858179154041,0.0470865729662728,-0.0375536431381969,0.0422819051436455,0.00339262031816855,-0.0349877041110359,0.0198321189317426,-0.028486162920624,0.026568042975455,-0.0289552414084711,0.00478853868549836,0.00226329569380616,-0.00652287440019677,-0.0024663682582861,-0.0240911582071775,-0.0184989336775337,0.0322266178509716,-0.0180935642702637,0.00964315206433703,0.0865185104041716,0.0235069546138782,-0.0416869639652424,-0.0168566431986819,0.000735934324454678,-0.0135322692794201,-0.0162057109179217
Cenpa,0.00584143327858816,-0.0157812240111677,0.00257178359610844,0.0262727229545399,-0.021368350248879,-0.022118766141847,-0.0749563176687039,-0.0349717878474801,-0.0735482398958729,0.0244782442478871,0.0462326268604763,-0.0172195419742394,0.0165655650325385,-0.0180925834095617,-7.04653731042574e-05,0.071298444843617,-0.0147758563879052,0.0217591200330668,-0.0619265922393834,-0.0981708103917599,-0.027885897956349,-0.0216504894040933,0.0236485020472988,0.0427917066367055,-0.0267243258113752,-0.0361637616886612,0.0352894061727352,-0.0637702551615057,0.0106227851235449,0.0519305961588484,-0.0212169933884106,0.0313449705347058,-0.0183141883976286,6.389740804879e-05,0.0186963606756994,-0.0362240915057453,0.0015761649302361,-0.0164142941181024,-0.0581308569968244,0.0651903384348148,-0.0376068570169109,0.0160651199087607,0.018519460090505,-0.0316407828929415,-0.00432840447081366,-0.00226495101518221,-0.041859511640639,-0.0177258831521998,0.0191921563671035,-0.00952790422984561
Otos,0.00374604111502662,-0.0199907576729113,0.00816777686095939,-0.00472323264651738,-0.0209135340206862,0.0273632078325909,0.02639792941846,0.0160517249887027,-0.0286768602054623,0.00794738041215104,4.1793699988925e-05,-0.00457213090721637,-0.0214232926201902,-0.0281660641357084,-0.0327370116351242,-0.0259185958248659,0.0068730634067865,0.0125229601742365,0.00740508194589022,-0.0195845540998525,-0.00680762395084318,-0.0050745649819488,0.0243271662790791,-0.0032538721931702,0.0080896900855307,-0.0275111345099754,0.0219482101777771,0.0056907501978443,-0.0354945185443639,-0.00763334276660069,-0.0124866737208413,-0.00944734465035888,0.0239379839838842,-0.0595863612479743,0.0160605633207809,-0.0429014922743781,0.0105626251693275,0.0278902051850134,-0.00927934571196207,0.0152276214316054,-0.0383981894560372,-0.00229144889884115,-0.000705190935859867,-0.00838218666004379,-0.00202421527123002,0.0480602865162229,0.0385838148284093,-0.0013518564433842,0.0579270379068442,0.0179820603495685
Dqx1,8.06176252304911e-05,0.000380119396341951,0.000879051335761576,-5.33631729041676e-05,-0.000220850304027321,0.000911258155873485,-0.0048310280229251,-0.0034150314832403,-0.00337176394208491,-0.00332810737951347,0.00016326014686838,0.00176952278420312,0.00262631270179517,-0.00231652871971167,0.0048452451004601,-0.00054208907560445,-0.00134894537194435,0.00459990047886915,0.0012268240116156,-0.00389134686201023,-0.00522663352142392,0.000170236815371489,0.00423789453371735,0.000343697552611826,0.00319704501666268,0.000463957898342138,-0.00477396232990912,0.00192105775960804,0.000410300625731296,0.00273906404863826,0.00326469687194097,-0.00829244595709613,0.0053842869290153,-0.000585915904080739,0.00227908634859176,-0.00552760278691414,0.00111849657561504,0.00519435864521123,-0.00690774838590259,0.0104851493391811,-0.000718614388062825,0.00234875715836929,-0.00226561114746652,0.00909499729156579,0.00480667884219116,-0.0017561707565177,-0.00220586971725437,0.00905227879064795,-0.000741817430113277,0.0020496601252878
Hist1h4d,-0.0183093808973836,0.0321144947589076,0.00397071452752213,-0.0450610069595626,0.0135669076856781,0.0528246936145211,0.0628288497586649,-0.0542104125643362,0.0583811953926591,-0.0497473536391324,0.00483172021004502,0.0418557929322145,-0.0369855748147775,-0.0110540386492451,-0.00977399842460186,0.030544814452148,-0.00806284930423703,0.0179580421509593,-0.0178623424098532,-0.021590004069262,-0.0142174924562217,-0.00696135527848251,-0.00671873844180556,0.0168629952126292,-0.00991174009752015,-0.0104036947822205,0.0174163993177963,-0.00860729313176813,0.0186469426235645,0.00320670240474316,0.0321826205918024,-0.0222230071376873,-0.0140525315611475,-0.00232437001975479,-0.00737205848057059,0.00948209886946438,-0.0280629155737796,0.0115103479816887,0.0276889032635041,-0.00705261676061585,0.00448607434796133,-0.00835846753410191,0.0349401066311544,0.0348766848331163,-0.0283287194173281,-0.0355664647967018,0.0145642920960889,0.019565849274342,0.00506574530923342,-0.0225276854796191
Col5a2,0.0534457325923908,0.0501838071818705,0.006125116985084,-8.03648735150256e-05,0.00345793289869753,0.0224053624172646,-0.0204128074638246,0.0360742686102686,-0.00537770234453072,-0.00791402719367685,0.0508615653555162,0.0171087525395558,-0.0281899669653138,0.0179800045102189,0.043901417738315,-0.0056057208409556,0.0150429062444701,0.00472740144412672,-0.0351093458399951,0.0407650895229113,-0.0110978166243858,0.0114181687218372,0.0363861614049134,0.00722961650260103,-0.0174051921953966,0.0173675811678893,0.0222744742195486,0.0454705143272386,-0.0149663182919593,0.0179800377449944,0.0172504406830502,0.0261689848467235,-0.026266221160181,-0.0120359376442857,-0.0129657186208718,-0.0200643202877703,-0.0245328056669938,-0.0254764304355244,0.0121596926525631,-0.030558831202651,-0.0255418384177539,0.0102614041916698,-0.00721572310434122,-0.025527093807649,0.0309986600716523,0.00617403463226066,-0.0472377911039782,0.0152113617139334,-0.00693615766133539,0.00990928363237156
Art3,0.04909102057934,0.0431412506815867,-0.00546224163656118,0.0192506982237717,0.00876440509430366,0.0406041820937215,-0.00783124318667966,0.0289937618059221,0.00100930061027172,-0.036023077866971,0.0316856946007604,-0.0456278684558445,-0.0196460201647995,0.0420455941757362,0.00251189710309417,0.000945401830506321,-0.003976902566062,-0.0422257415788665,-0.0733126454116538,0.0142706041404673,0.0598205685000392,0.0115878791934246,0.021097581318629,0.00346413179949504,-0.0144160401392578,0.00970041068311984,0.0181481399796759,-0.0250934266858459,0.00947907132169532,0.00239993204402047,0.0158075247457764,-0.00969859556134859,0.0384874380909982,-0.0212271524209785,-0.0354511609161038,0.00393821962398267,0.0153067673532685,0.0411893293041716,-0.0216121738472409,0.0350951843727494,0.0307123120186121,0.00826559032805195,-0.0440639652783283,0.00620835443928993,-0.0371791970699093,0.00587446652223917,0.00680290447277442,-0.00452341401769639,0.0134889866221691,-0.00290250001327259
Srpx2,0.00382134967340032,0.00281511192500559,0.059124491572307,-0.0282018206938019,0.01035683980634,-0.0735457014929889,0.0270093767445204,0.0142302663159031,-0.00393457763598351,-0.0357374406006981,0.0227255193619601,0.0430481698491001,0.100397148046149,0.00290615856199077,-0.0246665805074245,0.036999377499619,-0.00893045036356085,-0.0170906358781663,-0.00088499403957007,-0.00656060033672784,0.0275581858636148,0.0159565128558513,-0.0343597126539697,-0.0592194396589964,-0.0126570085765183,0.00121768399794609,0.064164707865017,-0.0101313755425852,-0.0472118923614121,0.0274127140886824,0.00891788361965124,-0.0198354687609377,-0.0130776875710301,-0.00785255841606248,-0.000778614076749071,-0.0469472939023277,-0.00402391323261593,0.00147923297473669,0.0143608460292757,-0.0103177373787256,0.0667863447410289,-0.00905793830434991,-0.0089630207613053,0.00165643736096331,0.00872671674258476,-0.00180251571655648,0.0128714263648748,-0.0172392249444071,-0.0111530467414584,0.028787426421209
Cyr61,0.0267971418213934,0.0073803342439331,0.0104050481564051,-0.0383693969563804,-0.0450091410402405,-0.0281808285257127,0.0233333092575232,-0.0113706006557017,0.0144417665606705,0.0178312488589694,0.0126645969092215,-0.00195784933273619,0.0243188454852106,-0.0616763698280911,0.0512946995480314,-0.0170065837564212,0.0198417009283673,0.0109924878558551,-0.0191963365959515,-0.0101655816618779,-0.00342320251861117,-0.0566929207990373,-0.0937416242393922,-0.037692038163047,0.031171206065898,-0.015755347235965,-0.0514498486058885,0.00237837092448558,0.0546688633214169,0.00562745422722322,0.007391258444005,0.00644119990204573,-0.00668824955044239,-0.0144182163873127,0.0330687404794816,-0.0240825666122597,-0.029925253603403,-0.0263170305368327,0.017318885320135,-0.0282047932529757,-0.0280459495644823,-0.0168030506044536,0.000214094602468033,0.0141409939278363,-0.00836782040817935,0.0265058364773292,0.0184176112044377,0.0118046670986904,-0.0151187163157041,0.0221822805327934
Tspo,0.0507786549851013,0.0336264029016219,0.0495263660968617,0.0150641757520779,0.0417987663740181,0.00969440145938606,-0.0218588376203284,-0.0152235104207779,-0.0028887922112928,-0.0203982472520076,0.0143434255081394,0.00446555220695172,0.0196942534834302,-0.0166773712539026,-0.040231377513617,0.0112543653335272,-0.00388048927975877,-0.027212306887921,0.00855496122572102,0.0183767880475185,-0.0519850638252956,0.0219855337998597,-0.0270314063316769,0.00932505086551914,-0.00608492233484893,0.0270294125521,2.18002082065802e-05,0.0199452993706901,-0.0234267740141902,0.000652362276785791,0.0235904224703379,0.0189766067024957,-0.00478460044830973,0.034527868561336,0.0268089608020936,0.0227403688559969,0.00950158573948283,-0.00431354594716444,-0.0233538706673301,0.0328589624639198,-0.015024917746371,-0.00167423803094847,0.0410115041900039,0.0354300925686967,-0.006565005692646,0.0173369980931802,-0.0145785623623324,0.00705705788173686,0.000981726593584347,0.0370755151474682
H2afx,-0.00514483880212848,-0.000307873738715035,-0.00336326314886196,-0.00953400059696723,0.0156100970688154,0.0532451380894887,0.0379800402597856,-0.0234236989791582,-0.0072399576528003,-0.0113112514879432,0.00837642441174453,0.037996787762906,-0.00571241087123909,-0.0021535753007065,-0.00181822319572034,0.0118942765123228,-0.0228918115348214,0.00496494601627714,-0.0177067979439903,0.0242018714377406,-0.0041210696885088,0.0320218786818781,0.0125261130916638,-0.0516394560809387,0.0134207984213941,-0.00507126312544731,0.0102744511895826,-0.072519350196178,0.00122261680030832,-0.0199115300104501,0.00810437743670895,0.0170297888674182,-0.0358646488328336,-0.0312872242206108,0.0288735420926569,0.0225285136212702,0.00554618147401541,0.0152325871394927,0.0262115641103906,-0.0199752614333956,-0.0335252906400434,-0.0172551821276942,-0.0025462789866489,0.01031831254997,0.0118620125126439,0.0125423462223747,0.0112383395494137,0.0244552876474946,0.0153483751893885,-0.0430946908080798
Tagln,0.0201082762987625,0.0213550232289103,-0.0110391508681776,0.00320626814750142,-0.00865590245978685,0.00232415481682187,0.00328413642391014,0.0145945833347877,-0.00940310895257546,0.00749004277874184,0.0194582659956707,0.0225672360017744,0.00135470856870251,0.00479104048194898,-0.00491691574987378,0.0219453856674184,0.0254721195742748,0.0727061229863496,0.0518633312214222,0.021095862805105,0.0266304640215361,-0.0350701570489583,-0.0291856585073579,0.00439416534819991,0.0297916489433839,-0.022853643001479,-0.0415264181906706,-0.0133870438790412,0.033893187387337,-0.00204648544215318,-0.012690948493293,0.00336968909848976,0.0172517719586179,-0.00112215989367015,0.0201758502020828,-0.0109476762522028,-0.0243318945007092,-0.0205442852146903,-0.0191837995341402,-0.0311866641996298,-0.0167584177957872,0.0486967379598728,-0.01469382103768,0.0359250065359121,0.0078056292334905,-0.0127856776501024,-0.0176753163889071,-0.00417787880711121,-0.0488586696135832,0.0210327054285185
Hist1h3e,-0.00895297460014569,0.0216353748597627,0.00512064761875744,-0.0398627081331292,0.019752314979646,0.0464976173523714,0.062084110346538,-0.0576783623163117,0.0701459558785151,-0.0854536683643153,-0.00209344166666835,0.0700669377527885,-0.0573375373136518,-0.00563413958015201,-0.0295061578150192,0.0477875587400806,0.00581362614253341,0.0163934260443276,-0.0259877491430451,-0.0365613877390884,-0.0258644738440502,-0.03926316497222,-0.0160192464247858,0.0401217416869824,-0.0209486351910308,-0.0290427310003459,0.0438517435951583,0.0175510296954876,0.0345348432221753,0.0555454031919026,-0.00542132195009071,-0.0493536345359419,-0.0200980677701633,0.0176571117180932,-0.0422248835121541,0.0283288039603766,-0.0373399200579139,0.0131520204774018,0.0193945255812204,-0.00645113936984446,-0.0213483649204522,-0.0176630770459865,-0.00912464328342275,0.0377143381597605,0.000114210904635744,0.0118146162352229,0.0205175822757161,0.0181878338674484,0.00546941640836853,7.50607602163893e-05
Fxyd5,0.0129091817758756,0.0112611623192392,0.0428204393118976,-0.00455266044209439,0.0294578247292133,0.00158542296696438,-0.028139811249219,0.0411863154259627,0.0158840440248303,-0.0276966711832597,0.0532300891506535,0.0531342031402331,0.0554115854260935,-0.0263956387746476,-0.00699332064631389,0.00341682965024057,0.00105209374420222,-0.0310561589701903,0.00661683512024749,0.0455788130628057,-0.037129686585164,-0.0219903249409697,0.0145328916684151,0.0168275820733487,0.0376486561974472,-0.0218364322189067,-0.00685945231597299,0.00176071447360809,-0.0222661803620524,0.014037808274557,-0.0109221236884432,-0.0124986075017958,-0.0105555698301705,-0.0227444076757698,0.0400527184089841,-0.00911637307395488,0.018250837240622,-0.0240221489385435,0.02053547466992,0.0390820990116902,0.0264718330289911,0.0358837767617006,0.0404304994535199,0.0433113159305787,0.0317098865569753,0.029917541603536,-0.00381452408402073,0.0182240465745525,0.0315713105375742,-0.0427056560643239
Tfap2b,0.0186670016282158,0.0127414725476,0.0631641552802997,-0.00909323149753173,0.0397669126895798,0.0140010753523608,-0.0376407673843255,0.0351724796861474,0.0196593329016438,-0.0140220786381496,0.0465823075565237,0.017123070058438,-0.000860054000351679,-0.0111002595632179,0.0332137190206147,0.00382989839386008,-0.0496691663372134,-0.06836213568045,0.0576619884588489,-0.0037165330710583,-0.0459590443256548,-0.0911617266774453,0.0784895775466125,-0.00687041760588334,-0.0197816767423927,0.035863989474152,0.0170695387751113,0.0355733144508851,0.0183103454863881,-0.0111837100467899,0.0233099719988319,0.0380679633710062,-0.0777545186050015,0.00659662949360642,0.0544379019348935,-0.00827246537493304,-0.0225862296864938,0.0299034558668008,0.0149570895772494,-0.00465735812623268,0.00551778879859099,0.0400182554486248,-0.0158354106514255,-0.0182584802320384,-0.0449404037440168,0.0155779047008416,0.0261842590936249,0.0102034710553655,-0.0146776952551768,-0.0104455278547952
